,tweet_id,tweet_text,class_label,event,source
63,871417877441556481,Well cleaning activity began today by our volunteers of #Rathnapura branch today. Over 20 wells already cleaned in Elapatha #LKA #FloodSL,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_train
5,870420529022423041,"While Trump denies climate change: 200 die, 80,000 evacuees from Sri Lanka floods 9 killed, 300,000 evacuees from Mora cyclone #paris",injured_or_dead_people,srilanka_floods_2017,srilanka_floods_2017_test
46,870594268888416256,"RT @ShahadRismy: Fashion Bug Donated clothes to more than 10,000 people who were affected during the recent floods in Ratnapura &amp; Matara. #",rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_dev
329,871227702845591553,RT @ItsYakin: The Road &amp; Development Authority (RDA) estimates that over Rs 6 billion would be required to rebuild damaged road networks #F,infrastructure_and_utility_damage,srilanka_floods_2017,srilanka_floods_2017_train
5,871467395172487173,US to provide Rs350mn flood relief to Sri Lanka  #news,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_dev
35,870535125099884544,"RT @TheWatchers_: 202 killed, 94 still missing after worst monsoon rains since 2003 hit Sri Lanka  #monsoon #flood #",injured_or_dead_people,srilanka_floods_2017,srilanka_floods_2017_test
8,871346537930133504,Quick question - how can civil society (or ordinary folk like myself) follow up on GOSLs mechanism of foreign aid distribution? #lka,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_train
2,872058574146596865,RT @Ali_answers: #PakistanNavy providing relief goods to the #flood hit areas of #colombo during a #rescue operation #srilanka ἟5἟0἟1἟0,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_test
0,870476406009942016,RT @ChandruLk: China announces emergency humanitarian disaster relief goods worth about USD 2.2 million to SriLanka flood victims #SriLanka,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_test
29,872045221365854208,"With the worst floods hitting Colombo, Robins flung into action to distribute meals to the families affected. Great efforts RHA #SriLanka :)",rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_test
387,871980551472693248,"South Korean Actress Lee Young-ae, ‘Changumi’ in Sujatha Diyani has donated US $ 50,000 to #FloodSL Relief efforts #SriLanka -DM #LKA",rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_train
40,870878734957633537,RT @RakeshRBag: My prayers with people of #SriLanka in this hour of grief. Pray to god to provide strength to families who have lost near o,sympathy_and_support,srilanka_floods_2017,srilanka_floods_2017_test
36,870252738852139009,"WHO provides generators to restore power supply in hospitals inundated by floods in Sri Lanka἟1἟0, enabling health care to continue #FloodSL",rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_dev
11,871873501690507264,"RT @tuktuklex: Today we donated $75 (11433 LKR) to @sarvodayalanka, thanks in part to your purchases and donations from Friday night! #Floo",rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_dev
64,870223478045192192,Well cleaning by our volunteers is currently underway in Suduwella GN Division in Hanwella. 68 wells cleaned so far. #LKA #FloodSL,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_train
360,874756809915064320,"Work continues for our team in #SriLanka, working alongside communities affected by recent flooding. Support them:",rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_train
73,869967987444375553,May God bless our motherland. #FloodSL Ὁ4 heal the world.,sympathy_and_support,srilanka_floods_2017,srilanka_floods_2017_train
83,871133957106139136,USTPAC Commends #Tamils in the #North_East donating relief supply to the #FloodSL victims in Southern #SriLanka. #Humanity knows no borders.,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_test
31,870257617582657537,"RT @Rangaslk: #Mora enters #Bangladesh, heatwave continues in #Pakistan. Floods in #SriLanka prevails with death toll passing 200. @CANSout",injured_or_dead_people,srilanka_floods_2017,srilanka_floods_2017_dev
22,873442855976669184,RT @garikaalan: @avirvisva Locals can donate goods at railway stations as it would stop in certain stations for collection along the way to,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_test
313,869980336968617991,"RT @britishasiantst: Concern mounts for those displaced by #srilanka floods-Thoughts with all affected, partners &amp; emergency responders htt",sympathy_and_support,srilanka_floods_2017,srilanka_floods_2017_train
265,870530990590111744,"RT @SriLankaMirror: #EU allocates €300,000 as flood relief #lka #SriLanka @EU_in_Sri_Lanka",rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_train
114,875181223647350789,RT @ItsYakin: The staff members of SriLankan Airlines &amp; Catering once again donated relief goods for the #FloodSL affected districts #lka,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_train
95,874018905538392064,"RT @gulf_news: Dh367,000 donated to #SriLanka flood relief",rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_train
370,870367444400996352,Ὢ8EMERGENCY APPEAL Ὢ8 We are raising money for the schools affected by the floods in #SriLanka! For more info:,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_train
27,871027724428623872,US pledges Rs 350 million flood aid to Sri Lanka  #srilanka #news #lka,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_test
68,871941959799246849,"RT @vishiru: Do you know by 05th June, 717K+ People in 184K+ familes have been affected, 212 reported dead, 79 missing due to #FloodSL #Fl",injured_or_dead_people,srilanka_floods_2017,srilanka_floods_2017_train
38,870714879539384320,RT @SRIshanu: #Kudos to CIB Shopping Center (Maharagama) who has given 20% discount for items bought for #FloodReliefLKA donations. #FloodSL,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_test
156,874467646384852993,"RT @ItsYakin: Lulu Group in #UAE donated US$ 100,000 for #FloodSL relief operations. The company is planning to enter our #retail market in",rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_train
175,873664210928009217,"RT @LaibaDOTpk: Floods, landslides kill at least 91 in Sri Lanka #calamity #Latest #monsoon #srilanka #World",injured_or_dead_people,srilanka_floods_2017,srilanka_floods_2017_train
133,871985500671836160,From #NPC sittings today;councilors paid two minute silence for those who were killed in Southern floods &amp; prayed speedy recovery #FloodSL,sympathy_and_support,srilanka_floods_2017,srilanka_floods_2017_train
13,870760050469609474,Emergency team on way to #SriLanka to help survivors after devastating #floods #mudslides REUTERS/Dinuka Liyanawatte,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_test
95,871652447671943168,@RajapaksaNamal Govt is accountable for the donations theyve been receiving &amp; to utilize to rebuild peoples lives affected by #FloodSL #lka,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_test
52,871709803881607168,"Cyclone Mora then smashed into Bangladesh &amp; Myanmar, where it destroyed camps housing Rohingya refugees and IDPs",infrastructure_and_utility_damage,srilanka_floods_2017,srilanka_floods_2017_dev
4,870868784801878016,RT @MovieDrama_BUFF: I didnt know #SriLanka had a huge damage because of heavy flood. I hope the situation will get well soon. #FloodSL,sympathy_and_support,srilanka_floods_2017,srilanka_floods_2017_dev
90,871028173642752000,Fundraising for Sri Lanka Flood Victims  via @gofundme,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_test
303,871525236965085185,American People Contribute LKR 350 Million for Sri Lanka Flood Relief  #news,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_train
202,874746280777535490,#USSLakeErie arrived in #SriLanka June 11 to render humanitarian aid and assistance in wake of #FloodSL .@USPacificFleet #AroundTheFleet,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_train
163,872704325704962048,Norway contributes Rs. 180 million to flood and landslide relief in Sri Lanka -  #GoogleAlerts,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_train
381,869970481465536512,Government opens bank accounts to facilitate cash donations to help flood disaster victims - Finance Ministry #Flood2017 #FloodSL,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_train
181,871209210582904832,RT @TNAMediaTribune: @TNAmediaoffice ITAK delegation handed over relief to those affected by #FloodSL in Ratnapura-pics by: Yarl Theepan ht,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_train
77,870251659888386048,Australia extends assistance for flood relief operations  #srilanka #LK #lka,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_test
87,870907577416245248,"@TNAmediaoffice MPs visited Ratnapura, (worst-affected districts by da devastating floods &amp; landslides) @MASumanthiran #srilanka #FloodSL",rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_test
164,870252373662453761,RT @JohnWRendon: #SriLanka: #China dispatches 3 naval vessels in a #SmartPower activity to assist with the flooding that has taken place.,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_train
227,870261679778562048,"Norway contributes NOK 10 mill to flood response in #SriLanka. More than half a million people affected, more rains to come #FloodSL",rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_train
6,874694400504283137,Flood/Landslide - Sri Lanka: FLOOD (WARNING),caution_and_advice,srilanka_floods_2017,srilanka_floods_2017_dev
220,870141789667115008,RT @RansaraJey: This guy is building a phone charger with 40 charge ports for flood victims #FloodSL,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_train
108,871403185881190405,No need to pray more !! Help for #Srilanka earn your pleasure by helping who affected from this disaster ὤFὤFὤF #FloodReliefLKA #FloodSL,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_train
122,870193333599064064,Arya Hospital along with Lions International will be conducting a medical camp for the flood affected on 4 June. #FloodSL,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_train
123,870512355439812609,EU provides €300 000 to support aid delivery to flood victims  via @colombogazette #srilanka #lka,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_train
86,870097524551331840,Retweeted Alok Sharma (@AlokSharma_RDG): Shocked &amp; saddened by the dreadful flooding in #SriLanka. My thoughts,sympathy_and_support,srilanka_floods_2017,srilanka_floods_2017_train
76,869966460994629632,PakNavy continues to provide Humanitarian Assistance and Disaster Relief (HADR)Operations in Flood Stricken Sri Lanka through PNSZULFIQUAR.,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_train
213,870281684092145664,#SriLanka #Scouts engaged in the relief efforts after devastating #FloodSL that hit the country earlier this week.,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_train
113,870834594274304005,RT @Vidiyallk: #India Govt. responds immediately to #SriLanka Govt request&amp; dispatched 2 ships with relief material Satarday &amp; Sunday #Flo,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_train
314,870822568609153024,TV channels race to rescue the #FloodSL victims. Cartoon by Namal Amarasinghe #lka #SriLanka #SriLankaFloods #FloodRelief #FloodReliefLKA,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_train
3,872331912416821248,RT @aditiraohydari: Strength and prayers for everyone affected by the floods in srilanka #SriLankaFloods ὤ1,sympathy_and_support,srilanka_floods_2017,srilanka_floods_2017_dev
92,873654240706691073,"RT @SteveBowenWx: Latest numbers for Sri Lanka flood event: - 292 dead/missing - 150 injured - 21,205 homes damaged/destroyed - $197M econo",injured_or_dead_people,srilanka_floods_2017,srilanka_floods_2017_train
91,879731228731203584,Its #CharityTuesday. Donate to those affected by the floods in #SriLanka here:,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_test
39,876024256894824448,"As death toll mounts in flood-hit #SriLanka, we fear dengue crisis looming in these stagnant waters. Contact us for SPOKESPEOPLE &amp; CONTENT",injured_or_dead_people,srilanka_floods_2017,srilanka_floods_2017_test
260,872369410564141057,Medical &amp; eye care camp for flood effected people of Akuressa #LankaIOC #WeCare #SriLanka #FloodsSL #FloodSafety,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_train
183,870563442331066369,"RT @gopiharan: #FloodSL situation report as of 1200 noon, 02.06.2017. Death toll has risen to 208. (via @dmc_lk ) #lka",injured_or_dead_people,srilanka_floods_2017,srilanka_floods_2017_train
176,870266891910107137,"To help kids affected by #FloodSL, school textbooks/stationery will be collected on Fri. 2 June morn at Bambalapitiya &amp; Kollupitiya stations",rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_train
20,873033543235928070,Canadian contributions to those affected by recent floods.,rescue_volunteering_or_donation_effort,srilanka_floods_2017,srilanka_floods_2017_test
